DocID,TopicNo,Cluster,Citation,Publcation Year,Article Title,Source title,DOI,Abstract,DOI Link,Document Type,TopicNo,TopicValue,architectur, channel, cryptographi, exist, approach, complex, current, achiev, algorithm, analysi, applic, design, author, develop, effect, field, high, base, challeng, classic, communic, compar, comput, â, demonstr, devic, differ, direct, discuss, distribut, effici, entangl, experi, experiment, feasibl, function, futur, generat, howev, ieee, implement, import, improv, includ, increas, inform, integr, larg, learn, limit, low, mani, measur, onli, oper, optic, optim, perform, photon, physic, potenti, power, practic, present, problem, progress, promis, propos, protocol, provid, rate, recent, requir, result, scheme,secur, signific, simul, state, studi, techniqu, technolog, term, key, method, model, network, process, show, system, time, work, final, internet, number, qkd, resourc, solut, space, transmiss,DocWeight,DocWeightNorm
822,1,C8,Ganjefar & Tofighi (2018),2018,Optimization of quantum-inspired neural network using memetic algorithm for function approximation and chaotic time series prediction,NEUROCOMPUTING,10.1016/j.neucom.2018.02.074,"Heuristic and deterministic optimization methods are extensively applied for the training of artificial neural networks. Both of these methods have their own advantages and disadvantages. Heuristic stochastic optimization methods like genetic algorithm perform global search, but they suffer from the problem of slow convergence rate near global optimum. On the other hand deterministic methods like gradient descent exhibit a fast convergence rate around global optimum but may get stuck in a local optimum. Motivated by these problems, a hybrid learning algorithm combining genetic algorithm (GA) with gradient descent (GD), called HGAGD, is proposed in this paper. The new algorithm combines the global exploration ability of GA with the accurate local exploitation ability of GD to achieve a faster convergence and also a better accuracy of final solution. The HGAGD is then employed as a new training method to optimize the parameters of a quantum-inspired neural network (QINN) for two different applications. Firstly, two benchmark functions are chosen to demonstrate the potential of the proposed QINN with the HGAGD algorithm in dealing with function approximation problems. Next, the performance of the proposed method in forecasting Mackey-Glass time series and Lorenz attractor is studied. The results of these studies show the superiority of the introduced approach over other published approaches. (c) 2018 Elsevier B.V. All rights reserved.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078273078&doi=10.1103%2fPhysRevLett.124.010503&partnerID=40&md5=5873811ae3f6981a34a2d5f7caf68fb9,Article,1,0.827050567,0,0,0,0,0.194423397,0,0,0.089583821,0.362649083,0,0.038847045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075729116,0,0.098090037,0,0,0,0,0,0,0,0,0.348664097,0,0,0,0,0,0,0,0,0,0,0,0,0.110506489,0,0,0,0,0,0,0,0.387687093,0.123739174,0,0,0.10430186,0,0,0,0.261240332,0,0,0.148736638,0,0,0.18764475,0,0,0.062515442,0,0,0,0,0,0.190422477,0,0,0,0,0.512328498,0,0.087312769,0,0.08080278,0,0.162936959,0,0.117842678,0,0,0,0,0.112727101,0,0,3.858731634,0.523516634
823,4,C7,Iqbal et al. (2022),2022,Quantum Bit Retransmission Using Universal Quantum Copying Machine,2022 INTERNATIONAL CONFERENCE ON OPTICAL NETWORK DESIGN AND MODELLING (ONDM),,"Quantum internet, which is expected to be a combination of quantum and classical networks, promises to provide information-theoretic security for data exchange. Classical networks have well-established protocols for reliable end-to-end transmission that implicitly make use of duplicating classical bits. However, quantum bits (qubits) cannot be copied due to the no-cloning theorem. In this paper, we take advantage of the principle of creating imperfect clones using a Universal Quantum Copying Machine (UQCM) and propose the Quantum Automatic Repeat Request (QARQ) protocol, inspired by its classical equivalent. A simulation platform has been developed to study the feasibility of QARQ. Results show that our proposal is well suited for applications that are compatible with low fidelity requirements.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097298444&doi=10.1117%2f12.2580375&partnerID=40&md5=e8fd3fded12f4a227957d91d815cc314,Conference Paper,4,0.823821962,0,0,0,0,0,0,0,0,0,0,0.073985737,0,0,0.114220947,0,0,0,0,0,0.657820855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155585732,0,0,0,0.181333576,0,0,0,0,0,0,0.137850507,0,0,0,0,0.209774187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223656172,0.18884988,0.29235098,0.122835393,0,0,0.156013121,0.119063136,0,0.087195005,0,0.183495005,0,0.181333576,0,0,0,0,0,0,0.110860418,0,0.153892095,0,0,0,0,0.214693231,0,0,0,0,0,0.218342149,3.7831517,0.502497482
824,4,C7,Sarath et al. (2015),2015,Secret Key Sharing in Networks Using Classical Cryptography Based Quantum Stratagem Approach,POWER ELECTRONICS AND RENEWABLE ENERGY SYSTEMS,10.1007/978-81-322-2119-7_153,"The abstract should summarize the contents of the paper and should. A new approach for implementing BB84 protocol is proposed in this paper there by introducing a new technique for secret sharing of key in networks. BB84 protocol has practical weakness like single photon generation, lack of authentication and many real time implementation problems. This paper explains how the drawback of BB84 protocol is eliminated by combining classical cryptography and quantum techniques. The usage of dual channel technique and programmable polarizer are analyzed which ensure the way to remove the practical difficulties of quantum cryptography and their combination result in feasibility of authentication, entanglement and hacker identification there by introducing a novel method for key transmission.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091009975&doi=10.1504%2fIJSNET.2020.107863&partnerID=40&md5=9e08a93fb67768e439d53474504c27b2,Article,4,0.831504881,0,0.134261658,0.43590209,0,0.272548589,0,0,0,0,0,0,0,0,0,0,0,0,0.047279015,0,0.242093451,0,0,0,0,0,0,0,0,0,0,0,0.159088223,0,0,0.114518373,0,0,0.117068812,0,0,0.17848891,0,0,0,0,0,0,0,0,0,0,0.162363953,0,0,0,0,0,0,0.153898952,0,0,0,0.275011152,0,0.122071529,0,0,0.06950117,0.322775983,0,0,0,0,0.087636035,0,0,0,0,0,0,0.467808408,0,0,0.192023771,0.119699593,0,0.081598451,0,0,0,0.114204975,0,0,0,0,0,0,0,0,0.160710029,4.03055312,0.571301034
825,2,C2,Singh et al. (2021),2021,A Quantum Approach Towards the Adaptive Prediction of Cloud Workloads,IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,10.1109/TPDS.2021.3079341,"This work presents a novel Evolutionary Quantum Neural Network (EQNN) based workload prediction model for Cloud datacenter. It exploits the computational efficiency of quantum computing by encoding workload information into qubits and propagating this information through the network to estimate the workload or resource demands with enhanced accuracy proactively. The rotation and reverse rotation effects of the Controlled-NOT (C-NOT) gate serve activation function at the hidden and output layers to adjust the qubit weights. In addition, a Self Balanced Adaptive Differential Evolution (SB-ADE) algorithm is developed to optimize qubit network weights. The accuracy of the EQNN prediction model is extensively evaluated and compared with seven state-of-the-art methods using eight real world benchmark datasets of three different categories. Experimental results reveal that the use of the quantum approach to evolutionary neural network substantially improves the prediction accuracy up to 91.6 percent over the existing approaches.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079823234&doi=10.1109%2faCCESS.2020.2966683&partnerID=40&md5=d319d5a0ef5cf670d2dbd3f248b629dc,Article,2,0.842201829,0,0,0,0.201732895,0.537643163,0,0,0,0.111426804,0,0,0,0,0.110563069,0.178147994,0,0,0.062176654,0,0,0,0.180291237,0.169257716,0,0,0,0.180833646,0,0,0,0.139610226,0,0,0.195967493,0,0.214259612,0,0,0,0,0,0,0.180833646,0,0,0.266871806,0,0,0,0,0,0,0,0,0,0,0.178679897,0,0,0,0,0,0,0.135216132,0,0,0,0,0,0,0,0,0,0.115250189,0,0,0,0,0.13812591,0,0,0,0,0,0.15741699,0.294696951,0.21462032,0,0,0,0,0.163282409,0,0,0,0,0.203723965,0,0,0,4.330628726,0.654753535
826,4,C1,Asif & Buchanan (2017),2017,Seamless Cryptographic Key Generation via Off-the-Shelf Telecommunication Components for End-to-End Data Encryption,"2017 IEEE INTERNATIONAL CONFERENCE ON INTERNET OF THINGS (ITHINGS) AND IEEE GREEN COMPUTING AND COMMUNICATIONS (GREENCOM) AND IEEE CYBER, PHYSICAL AND SOCIAL COMPUTING (CPSCOM) AND IEEE SMART DATA (SMARTDATA)",10.1109/iThings-GreenCom-CPSCom-SmartData.2017.140,"Quantum key distribution (QKD) systems have already attained much attention for providing end-to-end data encryption to the subscribers. However, it is very important that the QKD infrastructure is compatible with the already existing telecommunication networks for a smooth transition and integration with the classical data traffic. Optical fibers and commercially available transceivers are the key element for implementing the quantum network because of the strong dependence of secure key rate on the loss budget and excess noise. In this paper, we report the feasibility of using off-the shelf telecommunication components to enable high performance Continuous-Variable Quantum Key Distribution (CVQKD) systems that can yield secure key rates in the range of 100 Mbit/s under practical operating conditions. Classical multilevel phase modulated signals (m-PSK) are evaluated in terms of secure key generation and transmission distance when they are implemented and detected with classical coherent receiver. The traditional receiver is discussed, aided by the phase noise cancellation based digital signal processing module for detecting the complex quantum signals. Furthermore, we have discussed the compatibility of multiplexers and de multiplexers for wavelength division multiplexed quantum-to the-home (QTTH) network.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079814092&doi=10.1109%2fACCESS.2020.2972693&partnerID=40&md5=c853ab8d65dd53a460f9f928cbe94634,Article,4,0.850888073,0,0,0,0.150819773,0,0.162419625,0,0,0,0,0,0,0,0,0,0,0.096143702,0.04648458,0,0.357038289,0,0,0,0,0,0,0,0,0.293954682,0.169663639,0,0,0,0,0.112594107,0,0,0.230203381,0.131227277,0,0.175489739,0.141531125,0,0,0,0,0.15694313,0,0,0,0,0,0,0,0.135195053,0.131615538,0,0.08527331,0,0,0,0,0.135195053,0,0,0,0,0,0,0.088893378,0.258626082,0,0,0,0,0.189303547,0,0,0,0,0,0,0.144664033,0.440526737,0,0,0.120341013,0.122073378,0,0.134875657,0,0,0,0,0,0.281315063,0,0,0,0.1580096,4.650420492,0.743689197
827,2,C9,Lee & Lin (2016),2016,Application of Hybrid Quantum Tabu Search with Support Vector Regression (SVR) for Load Forecasting,ENERGIES,10.3390/en9110873,Hybridizing chaotic evolutionary algorithms with support vector regression (SVR) to improve forecasting accuracy is a hot topic in electricity load forecasting. Trapping at local optima and premature convergence are critical shortcomings of the tabu search (TS) algorithm. This paper investigates potential improvements of the TS algorithm by applying quantum computing mechanics to enhance the search information sharing mechanism (tabu memory) to improve the forecasting accuracy. This article presents an SVR-based load forecasting model that integrates quantum behaviors and the TS algorithm with the support vector regression model (namely SVRQTS) to obtain a more satisfactory forecasting accuracy. Numerical examples demonstrate that the proposed model outperforms the alternatives.,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079065863&partnerID=40&md5=0eed4091253b4917fa806216e9e707e1,Article,2,0.77694124,0,0,0,0,0,0,0,0,0.483580046,0,0.077701793,0,0,0,0,0,0,0.067459956,0,0,0,0,0.091819978,0,0.151473248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588598567,0,0,0.144774277,0.227761049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2086244,0,0,0.146705776,0,0,0,0.099167589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479607106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767273785,0.219976841
828,3,C1,Lee et al. (2018),2018,Fast NTRU Encryption in GPU for Secure IoP Communication in Post-quantum Era,"2018 IEEE SMARTWORLD, UBIQUITOUS INTELLIGENCE & COMPUTING, ADVANCED & TRUSTED COMPUTING, SCALABLE COMPUTING & COMMUNICATIONS, CLOUD & BIG DATA COMPUTING, INTERNET OF PEOPLE AND SMART CITY INNOVATION (SMARTWORLD/SCALCOM/UIC/ATC/CBDCOM/IOP/SCI)",10.1109/SmartWorld.2018.00322,"Internet of People involves a lot of data collection and analysis on human activities, which can pose serious privacy and security issues. Public key cryptography is widely used to securely send secret keys from sensor nodes to cloud server for subsequent decryption of sensors data. However, many popular public key encryption schemes (e.g. RSA and ECC) is deemed insecure in near future, due to algorithms miming on quantum computers. In this paper, we present the implementation of high throughput NTRU encryption scheme in GPU, which can be used to secure the IoP communication against the quantum computer attack On a GTX1080 NVIDIA GPU, our implementation can achieve 508,541 encryptions per second, which is capable in handling massive concurrent secure connections. According to the experimental results, Karatsuba polynomial multiplication proposed in this paper receives 20.6% improvement compared to the flat form implementation. Our implementation is constant time, which provides side channel resistant compared to the other work that utilizes product form and sparse form polynomial multiplication. The proposed solution can be used to secure communication between two parties, which is important for applications like smart home, biometric authentications and body area network",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077229161&doi=10.1103%2fPhysRevLett.123.250505&partnerID=40&md5=480e49718881de14d2807261ad227a35,Article,3,0.853408098,0,0.148250485,0.16043969,0,0,0,0,0.13866572,0.093556693,0.167737928,0.060130874,0,0,0,0,0,0.107975311,0,0,0,0.149726817,0.302753938,0.142112952,0,0,0,0,0,0,0,0,0,0,0.16453914,0,0,0.048112341,0,0.147376331,0,0.394171618,0.158948189,0.151832389,0,0,0,0,0,0,0,0,0.17928078,0,0,0,0,0,0,0,0,0,0,0,0.113530799,0,0,0,0.153485103,0,0.09983275,0,0,0,0.096766901,0.283775585,0.425199135,0,0,0,0,0,0,0,0.212030878,0,0,0.045050128,0,0,0,0.12610408,0.137095938,0,0.174488925,0,0,0,0.174488925,0,0,4.757460345,0.773457506
829,1,C8,Guo et al. (2021),2021,Multi-step-ahead forecast of reservoir water availability with improved quantum-based GWO coupled with the AI-based LSSVM model,JOURNAL OF HYDROLOGY,10.1016/j.jhydrol.2020.125769,"It remains a challenge to obtain an accurate multi-step-ahead forecast of reservoir water availability for island areas. A novel hybrid multi-step-ahead forecast model is introduced to solve this problem. Partial autocorrelation function (PACF) is first used to analyze the characteristics of the target time series for extracting the appropriate input variables. Least-square support vector machine (LSSVM) with recursive mechanism is then explored for modelling multi-step-ahead forecasts, in which the forecast model is adjusted adaptively as long as new information is updated. The parameters in LSSVM are optimized based on an improved quantum-inspired version of Grey Wolf Optimizer (QGWO). The QGWO fortifies against the stagnation of the wolves at an optimal local point using three strategies including the quantum operator, non-linear convergence factor, and dynamic weighting. In this paper, the performance of QGWO was first demonstrated with that of other meta-heuristic (MH) algorithms in solving eight mathematical benchmark problems. Two time series of reservoir water availability in Zhoushan Islands, China, were then provided and analyzed to validate the performance of the advanced forecast approach in multi-step-ahead forecasts. The forecasts were compared with those obtained by the non-adaptive (NA) and non-recursive (NR) models. Results indicate that (1) QGWO displays superior performance on model parameters optimization than other comparative MH algorithms; (2) The proposed hybrid model in consideration of the nearest anterior feedback, as well as the adaptive mechanism, not only outperforms the two comparative models (NA, NR) but significantly enhances the accuracy of multi-step-ahead forecasts for non-stationary time series and low or high volume events, even as the forecast time horizon increases.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076394859&doi=10.1364%2fOE.27.037087&partnerID=40&md5=6bf9d50355ac8fccfdebb719ba188acd,Article,1,0.823599041,0,0,0,0,0.09674684,0,0,0,0.120304974,0,0,0,0,0,0,0,0.06942297,0.100696069,0.101252396,0,0,0.291984493,0,0,0.075366986,0,0,0,0,0,0,0,0,0,0,0.115665604,0,0,0,0,0,0,0.195241956,0.101879859,0.107153967,0.072033848,0,0,0,0,0.1096176,0,0,0.112188049,0.097620978,0,0.385833203,0.184721194,0,0,0,0,0,0,0.1733274,0,0,0.049341797,0,0.064187692,0,0,0,0.062216498,0,0,0.117279163,0,0,0,0,0,0,0,0,0.636355129,0,0,0,0,0.324315614,0,0,0,0,0,0,0,0,0,3.764754277,0.497381069
830,1,C7,Raffaelli et al. (2020),2020,Combining a quantum random number generator and quantum-resistant algorithms into the GnuGPG open-source software,ADVANCED OPTICAL TECHNOLOGIES,10.1515/aot-2020-0021,"The quantum threat to our current, convenient cryptographic algorithms is getting closer, with demonstrable progress by commercial quantum computing efforts. It is now more important than ever that we combine all of our tools into a new quantum-safe toolbox to develop the next generation of quantum-safe networking solutions. Here we combine an integrated quantum entropy source with quantum-resistant algorithms in the GnuGPG open-source software; leading to a fully quantum-safe version of GnuGPG. The quantum entropy source itself is capable of a raw rate of randomness in excess of 10 Gbps. After post-processing, quantum random numbers are used by the quantum-resistant algorithms to allow GnuGPG to perform its usual public-key cryptographic tasks, such as digitally signing documents, but now in a secure quantum-safe way.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076877519&doi=10.1038%2fs41534-019-0230-3&partnerID=40&md5=17d1e32c039bff40e0a271fd5fbc7717,Article,1,0.814319193,0,0,0,0,0,0,0.187900377,0,0.498451295,0,0,0,0,0.123646876,0,0,0,0,0,0,0,0,0.094643664,0,0.156131415,0,0,0,0,0,0,0,0,0,0,0,0,0.344352468,0,0,0,0.211711018,0,0,0,0,0.23476525,0,0,0,0,0,0,0,0,0,0,0.127557096,0,0,0,0,0,0,0,0.23879301,0,0,0,0,0.193434452,0,0,0,0,0.094390655,0,0,0,0,0,0,0,0.094138166,0,0,0.060004512,0.182604916,0,0,0,0,0,0,0.479229313,0,0,0.2324105,0,0,3.554164982,0.438815151
831,3,C3,Mikki (2020),2020,Quantum Antenna Theory for Secure Wireless Communications,2020 14TH EUROPEAN CONFERENCE ON ANTENNAS AND PROPAGATION (EUCAP 2020),,"We provide a very broad outline for a new research area within the domain for Future Antennas, namely quantum antenna (q-antenna) theory and their applications to building secure digital communication lines. The proposed quantum antenna theory purports to presenting a natural extension of RF antennas in classical wireless to the now established held of quantum communications. The paper provides a bird's eye view on the subject, highlighting the main themes and the expected results and benefits of such research domain.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075981237&doi=10.3390%2fs19235257&partnerID=40&md5=d8222de98f1293e2b987d354f11d9556,Article,3,0.77734822,0,0,0,0,0,0,0,0,0,0,0.164075141,0,0,0,0,0,0,0,0,0.3647056,0.408549668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131280964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309783986,0,0,0,0.209402326,0,0.54481405,0,0,0,0.264041447,0,0.38673759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.783390772,0.224459054
832,5,C3,Magana-Loaiza et al. (2016),2016,Recent progress in weak value amplification and direct measurement,FRONTIERS IN MODERN OPTICS,10.3254/978-1-61499-647-7-77,"The ability to manipulate light has allowed scientists to verify fundamental theories of physics and to develop a new generation of technologies that use photons as a primary resource. Recent developments in quantum measurement theory have offered new alternatives to approach some of the most remarkable problems in quantum physics. Consequently, the principles of quantum mechanics have been exploited in the development of quantum technologies such as optical metrology, quantum communication, and quantum information. In recent years, weak measurements and two of its most remarkable variants: weak value amplification and direct measurement, have been developed and are considered important resources for quantum applications. In this paper, we discuss weak measurements and some significant applications of weak values. We elaborate on how distinct forms of weak values are used to observe and amplify small effects or to directly measure the quantum wave function of photons, a crucial task for schemes for quantum communication and quantum information. We also review some of the most recent methods for weak value amplification and direct measurement that our group has developed.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075430276&doi=10.1038%2fs41534-019-0221-4&partnerID=40&md5=48383cde879294099838dd6ebab94e5b,Article,5,0.816500008,0,0,0,0,0.08350957,0,0,0,0,0,0.066742996,0,0,0.257598579,0.083012656,0,0,0,0,0,0.055397035,0,0,0,0,0,0,0.391276813,0.091607746,0,0,0,0,0,0,0.099839797,0,0.071740354,0,0,0,0.088213239,0,0,0,0.124355806,0,0,0,0,0,0,0.655879601,0,0,0.082033072,0,0,0.188620096,0.180331824,0,0,0,0,0.074806044,0.099497443,0,0,0,0,0,0.351761078,0,0,0.078745042,0,0.101232582,0,0,0,0,0.101448258,0,0,0.07335251,0,0,0,0,0,0,0,0,0,0,0,0.18986088,0,0,0,3.590863018,0.449021055
833,2,C5,Li et al. (2020),2020,Quantum Optimization and Quantum Learning: A Survey,IEEE ACCESS,10.1109/ACCESS.2020.2970105,"Quantum mechanism, which has received widespread attention, is in continuous evolution rapidly. The powerful computing power and high parallel ability of quantum mechanism equip the quantum field with broad application scenarios and brand-new vitality. Inspired by nature, intelligent algorithm has always been one of the research hotspots. It is a frontier interdisciplinary subject with a perfect integration of biology, mathematics and other disciplines. Naturally, the idea of combining quantum mechanism with intelligent algorithms will inject new vitality into artificial intelligence system. This paper lists major breakthroughs in the development of quantum domain firstly, then summarizes the existing quantum algorithms from two aspects: quantum optimization and quantum learning. After that, related concepts, main contents and research progresses of quantum optimization and quantum learning are introduced respectively. At last, experiments are conducted to prove that quantum intelligent algorithms have strong competitiveness compared with traditional intelligent algorithms and possess great potential by simulating quantum computing.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069671331&doi=10.1038%2fs41534-018-0122-y&partnerID=40&md5=7a1a2ac48f8ddafa86767c28985309ea,Article,2,0.810962737,0,0,0,0.164553325,0,0,0,0,0.454453676,0,0.058417407,0,0,0.090186188,0,0.17417206,0.104898486,0,0,0,0,0.147063386,0.138063353,0,0,0,0,0,0,0,0,0,0.14884642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171234272,0,0.498532319,0,0,0,0,0,0,0,0.437247052,0,0,0,0.156847044,0.316672367,0,0,0,0.17417206,0,0,0,0,0,0,0,0,0,0,0,0.144883363,0,0,0,0,0,0,0,0,0,0,0,0.073578674,0,0,0,0,0,0,0,0,0,0,3.453821451,0.410909121
834,1,C7,Srinidhi et al. (2020),2020,Hybrid energy-efficient and QoS-aware algorithm for intelligent transportation system in IoT,INTERNATIONAL JOURNAL OF GRID AND UTILITY COMPUTING,,"The Internet of Things (IoT) consists of large amount of energy consuming devices which are pre-figured to progress the effective competence of several industrial applications. It is very much essential to bring down the energy use of every device deployed in the IoT network without compromising the Quality of Service (QoS) for intelligent transportation system. To achieve this objective, a multiobjective optimisation problem to accomplish the aim of estimating the outage performance of clustering process and the network lifetime is devised. Subsequently, a Hybrid Energy Efficient and QoS Aware (HEEQA) algorithm that is a combination of Quantum Particle Swarm Optimisation (QPSO) along with improved Non-dominated Sorting Genetic Algorithm (NSGA) to achieve energy balance among the devices is proposed. NSGA is applied to solve the problem of multiobjective optimisation and the QPSO algorithm is used to find the optima cooperative nodes and cluster head in the clusters.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076499094&doi=10.1063%2f1.5135410&partnerID=40&md5=024eb339b5aecc74e2fee2b79294a72f,Conference Paper,1,0.813074946,0,0,0,0,0,0,0,0.319308208,0.430869576,0,0.069232258,0,0,0,0.172217428,0,0,0,0,0,0,0,0,0,0,0.518194872,0,0,0,0,0.269925174,0,0,0,0,0,0,0,0,0,0,0,0.174813675,0,0,0,0,0.201573663,0,0,0,0,0,0,0,0,0,0.110262471,0,0,0,0,0,0,0.310384105,0.206416642,0,0.088358271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103737793,0.157846721,0,0.174400681,0,0,0,0.200899495,0,0,0,0,0,0,3.508441034,0.426099096
835,6,C8,Vivoli et al. (2019),2019,High-fidelity Greenberger-Horne-Zeilinger state generation within nearby nodes,PHYSICAL REVIEW A,10.1103/PhysRevA.100.032310,"Generating entanglement in a distributed scenario is a fundamental task for implementing the quantum network of the future. We here report a protocol that uses only linear optics for generating Greenberger-Horne-Zeilinger states with high fidelities in a nearby node configuration. Moreover, we analytically show that the scheme is optimal for certain initial states in providing the highest success probability for sequential protocols. Finally, we give some estimates for the generation rate in a real scenario.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075380911&doi=10.1063%2f1.5125700&partnerID=40&md5=298ec766714e665b3f33a6b1757e7cdf,Article,6,0.811554849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254430785,0,0,0,0,0,0,0,0,0,0,0,0,0.11224774,0,0.206965209,0,0,0,0,0.056685462,0.609200874,0,0,0.116102229,0,0,0,0,0,0,0,0,0,0,0,0,0.205581043,0,0.174151005,0.176756779,0,0,0,0,0,0,0,0,0,0,0,0.279942778,0.117621912,0.171104389,0,0,0,0.167170727,0,0,0,0.409917815,0,0,0,0,0,0,0,0.053077594,0,0.14736048,0,0,0,0.214910348,0,0,0,0,0,0,0,3.473227169,0.416305947
836,3,C3,da Costa et al. (2022),2022,A System-on-a-Chip Implementation of a Post-Quantum Cryptography Scheme for Smart Meter Data Communications,SENSORS,10.3390/s22197214,"The security of Smart Meter (SM) systems will be a challenge in the era of quantum computing because a quantum computer might exploit characteristics of well-established cryptographic schemes to reach a successful security breach. From a practical perspective, this paper focuses on the feasibility of implementing a quantum-secure lattice-based key encapsulation mechanism in a SM, hardware-constrained equipment. In this regard, the post-quantum cryptography (PQC) scheme, FrodoKEM, an alternate candidate for the National Institute for Standards and Technology (NIST) post-quantum standardization process, is implemented using a System-on-a-Chip (SoC) device in which the Field Programmable Gate Array (FPGA) component is exploited to accelerate the most time-consuming routines in this scheme. Experimental results show that the execution time to run the FrodoKEM scheme in an SoC device reduces to one-third of that obtained by the benchmark implementation (i.e., the software implementation). Also, the attained execution time and hardware resource usage of this SoC-based implementation of the FrodoKEM scheme show that lattice-based cryptography may fit into SM equipment.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079218649&doi=10.1109%2fICIC48496.2019.8966690&partnerID=40&md5=09b9f050776704c5a1cd191c186a1dfc,Conference Paper,3,0.815919042,0,0,0.345602943,0,0,0,0,0,0,0,0,0,0,0,0,0.128729504,0,0.112454841,0.113076133,0,0.035836262,0,0.10204178,0,0,0.215444414,0,0,0,0,0,0,0,0.118144522,0.090795359,0,0,0,0,0,0.424542305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109020656,0,0,0,0,0,0,0,0,0,0,0.069481822,0.611280648,0.152653491,0,0,0,0,0,0.065626732,0,0.050748384,0,0,0,0.098439399,0.179614001,0.163144645,0.271640648,0,0,0,0,0,0.122820729,0,0,0,3.581139218,0.446316818
837,1,C8,Szwarcman et al. (2019),2019,Quantum-Inspired Neural Architecture Search,2019 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN),,"Deep neural networks have gained attention in the last decade as significant progress has been made in a variety of tasks thanks to these new architectures. Most of the time, hand-designed networks are responsible for this incredible success. However, this engineering process demands considerable time and expert knowledge, which leads to an increasing interest in automating the design of deep architectures. Several new algorithms have been proposed to address the neural architecture search problem, but many of them require significant computational resources. Quantum-inspired evolutionary algorithms (QIEA) have their roots on quantum computing principles and present promising results in respect to faster convergence. In this work, we propose Q-NAS (Quantum-inspired Neural Architecture Search): a quantum-inspired algorithm to search for deep neural architectures by assembling substructures and optimizing some numerical hyperparameters. We present the first results applying Q-NAS on the CIFAR-10 dataset using only 20 K80 GPUs for about 50 hours. The obtained networks are relatively small (less than 20 layers) compared to other state-of-the-art models and achieve promising accuracies with considerably less computational cost than other NAS algorithms.",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073054169&doi=10.1007%2fs11433-019-1438-6&partnerID=40&md5=3cb68c583cc6baa8cf502c1aba852188,Article,1,0.829755127,0.719558593,0,0,0,0,0,0,0.093394097,0.252049112,0,0,0.189483035,0,0,0,0,0,0,0,0,0,0.101955374,0.143573815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099260866,0,0,0,0,0,0.112248319,0,0,0,0,0,0,0.120749142,0,0.117521733,0,0,0.101044155,0,0,0,0,0,0,0.152930465,0.090783896,0.120749142,0.244855982,0.103375244,0,0,0,0,0.085400608,0.130348834,0,0,0.245709781,0,0.078110723,0,0,0,0,0,0,0.083326119,0.09102645,0.092336818,0,0,0.169867171,0.092336818,0,0,0,0,0.115206671,0,0,0,3.947202964,0.548120945
